Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR5275477	2017-02-27 04:17:11	2017-02-21 14:21:19	37538567	9384641750	37538567	250	3201		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275477.sralite.1	SRX2579414	0012_qdz	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994025	SAMN06328471	simple	408170	human gut metagenome	0012_qdz							no					HUMAN LONGEVITY INC	SRA539266		public	05FF0F118E0EB5F1E2D11E8BE0144C66	68549B9CEFD17377C8096418BBFD3D25
SRR5275476	2017-02-27 04:17:11	2017-02-21 14:24:23	40328438	10082109500	40328438	250	3446		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275476.sralite.1	SRX2579413	0013_eop	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994024	SAMN06328472	simple	408170	human gut metagenome	0013_eop							no					HUMAN LONGEVITY INC	SRA539266		public	4E54FB660F62B1F333772A55C7C8BB5C	EDE25224DAE8A6A66419A288359137C3
SRR5275475	2017-02-27 04:17:11	2017-02-21 14:16:36	33182278	8295569500	33182278	250	2881		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275475.sralite.1	SRX2579412	0014_cps	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994023	SAMN06328473	simple	408170	human gut metagenome	0014_cps							no					HUMAN LONGEVITY INC	SRA539266		public	D3D7F36760D8F3F8D505D8551D4AD1BD	F7358118FEFDC5423F848D968AA66A27
SRR5275474	2017-02-27 04:17:11	2017-02-21 14:06:48	16821018	4205254500	16821018	250	1472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275474.sralite.1	SRX2579411	0017_mqf	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994021	SAMN06328417	simple	408170	human gut metagenome	0017_mqf							no					HUMAN LONGEVITY INC	SRA539266		public	6A2DCB417391896AFBBF5A9D3ABA14E0	AD6C2749785F8BF447EBDD188684871F
SRR5275473	2017-02-27 04:17:11	2017-02-21 14:14:41	31075575	7768893750	31075575	250	2667		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275473.sralite.1	SRX2579410	0018_fze	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994019	SAMN06328425	simple	408170	human gut metagenome	0018_fze							no					HUMAN LONGEVITY INC	SRA539266		public	D246407C304BA2BE39A185655CBFE0E4	1FB71D4044C1EFC8A6C5280BB420074A
SRR5275472	2017-02-27 04:17:11	2017-02-21 14:13:07	28041649	7010412250	28041649	250	2460		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275472.sralite.1	SRX2579409	0020_jhi	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994020	SAMN06328430	simple	408170	human gut metagenome	0020_jhi							no					HUMAN LONGEVITY INC	SRA539266		public	0FE63859C021904E315AF2620DBD5288	0EAFC3834C001BC36F98D285ECDD8686
SRR5275471	2017-02-27 04:17:11	2017-02-21 14:07:34	22964266	5741066500	22964266	250	1964		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275471.sralite.1	SRX2579408	1003_aac	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994018	SAMN06328474	simple	408170	human gut metagenome	1003_aac							no					HUMAN LONGEVITY INC	SRA539266		public	893443D4BCB6FC0BAF63A253B3982D14	90671A5F4C1226B5D439CEA1D2EE8A89
SRR5275470	2017-02-27 04:17:11	2017-02-21 14:00:50	9799947	2449986750	9799947	250	852		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275470.sralite.1	SRX2579407	1005_aae	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994016	SAMN06328426	simple	408170	human gut metagenome	1005_aae							no					HUMAN LONGEVITY INC	SRA539266		public	182119F1AB1C3373C3EE0BEB4EE368A1	F8CBF7376049E5071CDFF7CD0AE2D204
SRR5275469	2017-02-27 04:17:11	2017-02-21 13:57:41	4350758	1087689500	4350758	250	370		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275469.sralite.1	SRX2579406	1006_aaf	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994017	SAMN06328440	simple	408170	human gut metagenome	1006_aaf							no					HUMAN LONGEVITY INC	SRA539266		public	9DF0C5BC6FA78F0C9F724D10DE89F760	8AFDA1E176F85D96654B6088C2B39B62
SRR5275468	2017-02-27 04:17:11	2017-02-21 14:15:05	31005594	7751398500	31005594	250	2640		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275468.sralite.1	SRX2579405	1009_aai	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994015	SAMN06328475	simple	408170	human gut metagenome	1009_aai							no					HUMAN LONGEVITY INC	SRA539266		public	41E78C555C9F5DED292A48A662001A4B	D85CB4B4CAC93F50BBF81DF452A7409F
SRR5275467	2017-02-27 04:17:11	2017-02-21 14:09:12	24824247	6206061750	24824247	250	2116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275467.sralite.1	SRX2579404	1011_aak	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994014	SAMN06328476	simple	408170	human gut metagenome	1011_aak							no					HUMAN LONGEVITY INC	SRA539266		public	22A62815EE85FF859D3C5161AD0B6F0D	58C6A9681DF59313DE494C01BB74D2C6
SRR5275466	2017-02-27 04:17:11	2017-02-21 14:16:12	31672764	7918191000	31672764	250	2633		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275466.sralite.1	SRX2579403	1012_aal	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994013	SAMN06328431	simple	408170	human gut metagenome	1012_aal							no					HUMAN LONGEVITY INC	SRA539266		public	7F3AEBD95B4BD870BBF9D4A93ADEBE10	AEDEC27086879CD25780AF4D6E5461E7
SRR5275465	2017-02-27 04:17:11	2017-02-21 14:10:16	27975654	6993913500	27975654	250	2385		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275465.sralite.1	SRX2579402	1014_aan	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994010	SAMN06328477	simple	408170	human gut metagenome	1014_aan							no					HUMAN LONGEVITY INC	SRA539266		public	AF65B79242B40704C9E03558BA4E3DBD	5F5F6B7EAC67624A99BC4C59E6F2AF84
SRR5275464	2017-02-27 04:17:11	2017-02-21 14:07:35	24917974	6229493500	24917974	250	2121		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275464.sralite.1	SRX2579401	1015_aao	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1994011	SAMN06328478	simple	408170	human gut metagenome	1015_aao							no					HUMAN LONGEVITY INC	SRA539266		public	36B10BF6FF5B67CFBFD6B5D42EEF78BC	0C3AAD4C4A4FE33523309176C23C8D50
SRR5275463	2017-02-27 04:17:11	2017-02-21 14:01:07	12115472	3028868000	12115472	250	1022		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275463.sralite.1	SRX2579400	1019_aas	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993591	SAMN06328441	simple	408170	human gut metagenome	1019_aas							no					HUMAN LONGEVITY INC	SRA539266		public	9670EB1418DAA8C57F998340E05A461D	5EC9629535097373059DB1AAABAAD93B
SRR5275462	2017-02-27 04:17:11	2017-02-21 14:08:29	22376213	5594053250	22376213	250	1922		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275462.sralite.1	SRX2579399	1022_aav	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993590	SAMN06328442	simple	408170	human gut metagenome	1022_aav							no					HUMAN LONGEVITY INC	SRA539266		public	87104F826420A0813BC59DDC04FA21BF	14A56BF193B230DE922998311856A366
SRR5275461	2017-02-27 04:17:11	2017-02-21 14:21:58	23578234	5894558500	23578234	250	1992		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275461.sralite.1	SRX2579398	1030_bad	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993589	SAMN06328443	simple	408170	human gut metagenome	1030_bad							no					HUMAN LONGEVITY INC	SRA539266		public	011C2C5983A53FCF083EB3B425120E2A	B3476589B7CD0769A6A129B39F573EBF
SRR5275460	2017-02-27 04:17:11	2017-02-21 14:04:17	18028714	4507178500	18028714	250	1526		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275460.sralite.1	SRX2579397	1035_bai	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993588	SAMN06328418	simple	408170	human gut metagenome	1035_bai							no					HUMAN LONGEVITY INC	SRA539266		public	8BA4FAEC9080BF6743C876A4882F7E1B	19B8879312803ED4C028F1C625521938
SRR5275459	2017-02-27 04:17:11	2017-02-21 13:59:50	7604807	1901201750	7604807	250	648		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275459.sralite.1	SRX2579396	1037_bak	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993586	SAMN06328432	simple	408170	human gut metagenome	1037_bak							no					HUMAN LONGEVITY INC	SRA539266		public	8B2435B812E92C7588048D46B40A5B2F	4E5FE70F6EFA2D717DFBC2AF957135C7
SRR5275458	2017-02-27 04:17:11	2017-02-21 14:18:56	37205622	9301405500	37205622	250	3137		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275458.sralite.1	SRX2579393	1040_ban	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993587	SAMN06328444	simple	408170	human gut metagenome	1040_ban							no					HUMAN LONGEVITY INC	SRA539266		public	5896073BF66CD212033EB66BD4E92D18	92FECA29919EA04E0E21EDF1C234C88D
SRR5275457	2017-02-27 04:17:11	2017-02-21 14:34:19	38044605	9511151250	38044605	250	3741		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275457.sralite.1	SRX2579392	1041_bao	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993585	SAMN06328419	simple	408170	human gut metagenome	1041_bao							no					HUMAN LONGEVITY INC	SRA539266		public	FF80488FCC2369C2CEE3FE875A19195D	9FAD76540C710732C0CEC7747AED2C27
SRR5275456	2017-02-27 04:17:11	2017-02-21 15:08:15	88052239	22013059750	88052239	250	8420		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275456.sralite.1	SRX2579391	1048_bav	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993583	SAMN06328420	simple	408170	human gut metagenome	1048_bav							no					HUMAN LONGEVITY INC	SRA539266		public	E5CF8416E922FBCBE2986AF566E3C44C	15AB4EDF3A97F1AFD9447A682FC28AB7
SRR5275455	2017-02-27 04:17:11	2017-02-21 15:00:06	89806755	22451688750	89806755	250	8761		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275455.sralite.1	SRX2579390	1049_baw	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993582	SAMN06328433	simple	408170	human gut metagenome	1049_baw							no					HUMAN LONGEVITY INC	SRA539266		public	9ACB088E9623364804C447C556DA3516	B99A57365EF5ABE30161C35BDB24E248
SRR5275454	2017-02-27 04:17:10	2017-02-21 14:04:34	16377242	4094310500	16377242	250	1456		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275454.sralite.1	SRX2579389	1050_bax	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993584	SAMN06328479	simple	408170	human gut metagenome	1050_bax							no					HUMAN LONGEVITY INC	SRA539266		public	E71F1F8C5EA0CF59634D538D8042B569	9D135FF3BD01D2BC7B436097C7E3D609
SRR5275453	2017-02-27 04:17:10	2017-02-21 14:11:29	29347485	7336871250	29347485	250	2520		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275453.sralite.1	SRX2579388	1052_baz	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993578	SAMN06328434	simple	408170	human gut metagenome	1052_baz							no					HUMAN LONGEVITY INC	SRA539266		public	0742109E4A3B3FEFE39C75443DAE475B	9B5F563F3707D8BE894F015F7AC16455
SRR5275452	2017-02-27 04:17:10	2017-02-21 14:14:42	34473445	8618361250	34473445	250	2948		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275452.sralite.1	SRX2579387	1053_bba	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993581	SAMN06328445	simple	408170	human gut metagenome	1053_bba							no					HUMAN LONGEVITY INC	SRA539266		public	320C89C6C579383453051585ECD9882E	7D14278D53CDC1A331E9AD5C0BEB003D
SRR5275451	2017-02-27 04:17:10	2017-02-21 14:03:50	17266887	4316721750	17266887	250	1530		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275451.sralite.1	SRX2579386	1054_bbb	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993580	SAMN06328446	simple	408170	human gut metagenome	1054_bbb							no					HUMAN LONGEVITY INC	SRA539266		public	B981EB4F663A214539CBB70AAB5A99F0	99BDBE073FA3D65C177DB2B78B367B35
SRR5275450	2017-02-27 04:17:10	2017-02-21 14:02:35	17399123	4349780750	17399123	250	1480		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275450.sralite.1	SRX2579385	5012_fio	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993576	SAMN06328480	simple	408170	human gut metagenome	5012_fio							no					HUMAN LONGEVITY INC	SRA539266		public	430CE4B06E58CCF4C1DC3A79E4D4975F	2963CB093B79AC859C369131688293EA
SRR5275449	2017-02-27 04:17:10	2017-02-21 14:15:27	21431206	5357801500	21431206	250	1862		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275449.sralite.1	SRX2579384	5016_ish	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993577	SAMN06328421	simple	408170	human gut metagenome	5016_ish							no					HUMAN LONGEVITY INC	SRA539266		public	D07ACE8D7E19F7E09CB442DD1D58C941	14474834F646EC65A9EE3DBC8B6FC42D
SRR5275448	2017-02-27 04:17:10	2017-02-21 14:18:57	36438921	9109730250	36438921	250	3118		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275448.sralite.1	SRX2579383	5039_iqx	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993575	SAMN06328481	simple	408170	human gut metagenome	5039_iqx							no					HUMAN LONGEVITY INC	SRA539266		public	ADFE7D70B3D3FD253CDED37833A99188	4302781FC7793C3357C7F68953380008
SRR5275447	2017-02-27 04:17:10	2017-02-21 14:13:20	36714717	9178679250	36714717	250	3211		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275447.sralite.1	SRX2579382	5049_uhx	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993574	SAMN06328482	simple	408170	human gut metagenome	5049_uhx							no					HUMAN LONGEVITY INC	SRA539266		public	4412417899EC7FB1AA42AB4E1C11387B	3B8B63C74495450E16F9CDC32BB307D6
SRR5275446	2017-02-27 04:17:10	2017-02-21 14:04:38	18344404	4586101000	18344404	250	1560		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275446.sralite.1	SRX2579381	5161_prh	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993572	SAMN06328483	simple	408170	human gut metagenome	5161_prh							no					HUMAN LONGEVITY INC	SRA539266		public	CD8C60A6F84E76C28D3E5A77317DA9E7	B64FE9F95BEC59A4BFB7A1630BE76D93
SRR5275445	2017-02-27 04:17:10	2017-02-21 14:17:38	39141359	9785339750	39141359	250	3314		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275445.sralite.1	SRX2579380	5208_byt	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993573	SAMN06328484	simple	408170	human gut metagenome	5208_byt							no					HUMAN LONGEVITY INC	SRA539266		public	11ACAB467D01C6C7AF53548F226BCEB9	E3B20BB447D434D723723CBB37DF270B
SRR5275444	2017-02-27 04:17:10	2017-02-21 14:19:11	30572105	7643026250	30572105	250	2605		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275444.sralite.1	SRX2579379	5338_ihq	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993570	SAMN06328447	simple	408170	human gut metagenome	5338_ihq							no					HUMAN LONGEVITY INC	SRA539266		public	59659E746125F6753A497A9FB265230F	F4CB88E6380AD2C8EE6CC61C5C5B8C23
SRR5275443	2017-02-27 04:17:10	2017-02-21 14:01:13	15578602	3894650500	15578602	250	1327		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275443.sralite.1	SRX2579378	5355_yse	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993571	SAMN06328427	simple	408170	human gut metagenome	5355_yse							no					HUMAN LONGEVITY INC	SRA539266		public	063C71D2CEEC9BB1CD4E965676E94706	728E7CDF37EF2405FCD37B254AB96F98
SRR5275442	2017-02-27 04:17:10	2017-02-21 14:16:57	24561834	6140458500	24561834	250	2074		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275442.sralite.1	SRX2579377	5362_xgk	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993569	SAMN06328448	simple	408170	human gut metagenome	5362_xgk							no					HUMAN LONGEVITY INC	SRA539266		public	BB3F124DACA38E09047A1A5C6FECA275	29EA69ED7A38473D6AED9D0A1F40E011
SRR5275441	2017-02-27 04:17:10	2017-02-21 14:16:53	21733198	5433299500	21733198	250	1847		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275441.sralite.1	SRX2579376	5376_qdo	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993567	SAMN06328485	simple	408170	human gut metagenome	5376_qdo							no					HUMAN LONGEVITY INC	SRA539266		public	D8CB24257CAC83CBC6B580FAC7737B19	6474151DC67172881F035DFA7D434B10
SRR5275440	2017-02-27 04:17:10	2017-02-21 14:07:57	16396447	4099111750	16396447	250	1425		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275440.sralite.1	SRX2579375	5390_yff	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993566	SAMN06328486	simple	408170	human gut metagenome	5390_yff							no					HUMAN LONGEVITY INC	SRA539266		public	EA9F670E7A6C9221D5E809BC5AE76237	44D2176D2EF01E287481255100C4ECC0
SRR5275439	2017-02-27 04:17:10	2017-02-21 13:59:42	14364650	3591162500	14364650	250	1240		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275439.sralite.1	SRX2579374	5391_rvn	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993568	SAMN06328449	simple	408170	human gut metagenome	5391_rvn							no					HUMAN LONGEVITY INC	SRA539266		public	F4960025801BE9E8483941C965BC41A8	4E345ACD5E9D4D75934F2EC1A3C6A042
SRR5275438	2017-02-27 04:17:10	2017-02-21 14:19:21	33621688	8405422000	33621688	250	3299		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275438.sralite.1	SRX2579373	5395_kej	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993565	SAMN06328422	simple	408170	human gut metagenome	5395_kej							no					HUMAN LONGEVITY INC	SRA539266		public	33961080C7FF847F1C197151C17C3937	ECF8AEFADFC9C3B4217B6E0C7C21724C
SRR5275437	2017-02-27 04:17:10	2017-02-21 14:10:04	34281343	8570335750	34281343	250	2921		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275437.sralite.1	SRX2579372	5397_okf	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993564	SAMN06328450	simple	408170	human gut metagenome	5397_okf							no					HUMAN LONGEVITY INC	SRA539266		public	CE4FA466A8B3BB3E65DB0A1F3EEACB3A	2777EB57E67364553F4FA8C3ED796B46
SRR5275436	2017-02-27 04:17:10	2017-02-21 14:10:07	29694778	7423694500	29694778	250	2551		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275436.sralite.1	SRX2579371	5401_alw	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993563	SAMN06328428	simple	408170	human gut metagenome	5401_alw							no					HUMAN LONGEVITY INC	SRA539266		public	8194A68FC39AD39CD976869FD23F0F65	F4E6CC368F39F0958806ADDA5717A052
SRR5275435	2017-02-27 04:17:10	2017-02-21 14:19:41	28134485	7033621250	28134485	250	2387		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/275/SRR5275435.sralite.1	SRX2579370	5442_twn	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100446	PRJNA373901		373901	SRS1993562	SAMN06328487	simple	408170	human gut metagenome	5442_twn							no					HUMAN LONGEVITY INC	SRA539266		public	B09B397101AE604739497649983216D1	792497F67AC2306A1260FAC18BE2FF0C
