sample_accession	secondary_sample_accession	study_accession	sample_title	description	first_public	last_updated	center_name	country	host_body_site	host_status	disease	host	host_scientific_name	project_name	collection_date
SAMN07424409	SRS2472189	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424412	SRS2472188	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424416	SRS2472185	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424418	SRS2472867	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424425	SRS2472172	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424429	SRS2472208	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424436	SRS2472363	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424437	SRS2472204	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424472	SRS2472311	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424309	SRS2441859	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-24	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424367	SRS2472210	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424372	SRS2472291	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424378	SRS2472299	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424384	SRS2472262	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424387	SRS2472267	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424394	SRS2472156	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424404	SRS2472359	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424407	SRS2472194	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424417	SRS2472191	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424435	SRS2472205	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424440	SRS2472223	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424449	SRS2472250	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424454	SRS2472255	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424456	SRS2472257	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424458	SRS2472248	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424467	SRS2472289	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424470	SRS2472314	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424476	SRS2472315	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424329	SRS2472164	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424338	SRS2472860	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424343	SRS2472862	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424345	SRS2472180	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424369	SRS2472292	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424382	SRS2472260	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424422	SRS2472174	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424423	SRS2472170	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424461	SRS2472285	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424464	SRS2472282	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424465	SRS2472281	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424466	SRS2472280	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424501	SRS2472214	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424503	SRS2472379	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424504	SRS2472216	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424508	SRS2472373	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424512	SRS2472380	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424513	SRS2472240	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424516	SRS2472239	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424522	SRS2472274	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424523	SRS2472269	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424543	SRS2472865	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07509545	SRS2432838	PRJEB103270;PRJNA398089	Stool sample H4013C4	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-09-09
SAMN07509547	SRS2432841	PRJEB103270;PRJNA398089	Stool sample H4008C4	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-05
SAMN07509554	SRS2432748	PRJEB103270;PRJNA398089	Stool sample C3001C11	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-05
SAMN07509555	SRS2432749	PRJEB103270;PRJNA398089	Stool sample C3006C6	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-06
SAMN07509557	SRS2432752	PRJEB103270;PRJNA398089	Stool sample E5004C8	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-06
SAMN07509559	SRS2432753	PRJEB103270;PRJNA398089	Stool sample M2021C10	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-07
SAMN07424477	SRS2472319	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424485	SRS2472151	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424493	SRS2472361	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424514	SRS2472241	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424524	SRS2472268	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424533	SRS2472301	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424537	SRS2472309	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424479	SRS2472146	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424544	SRS2472195	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424492	SRS2472201	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07424499	SRS2472215	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424546	SRS2472193	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07509536	SRS2433032	PRJEB103270;PRJNA398089	Stool sample C3011C9	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-12-08
SAMN07424505	SRS2472377	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424517	SRS2472245	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07509549	SRS2432843	PRJEB103270;PRJNA398089	Stool sample H4017C1	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-09-17
SAMN07424520	SRS2472272	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07509556	SRS2432750	PRJEB103270;PRJNA398089	Stool sample M2028C8	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-06
SAMN07424521	SRS2472275	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07424525	SRS2472271	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2015
SAMN07509561	SRS2432755	PRJEB103270;PRJNA398089	Stool sample H4006C6	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-12
SAMN07424540	SRS2472249	PRJEB42213;PRJNA389280	MIMS Environmental/Metagenome sample from human gut metagenome	Keywords: GSC:MIxS MIMS:5.0	2017-07-27	2017-08-27	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014
SAMN07509539	SRS2433036	PRJEB103270;PRJNA398089	Stool sample P6009C1	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-11-12
SAMN07509565	SRS2433127	PRJEB103270;PRJNA398089	Stool sample C3005C7	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-13
SAMN07509542	SRS2433029	PRJEB103270;PRJNA398089	Stool sample H4010C4	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-21
SAMN07509552	SRS2432847	PRJEB103270;PRJNA398089	Stool sample C3003C6	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-07-16
SAMN07509553	SRS2432844	PRJEB103270;PRJNA398089	Stool sample M2014C13	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-07-31
SAMN07509562	SRS2432745	PRJEB103270;PRJNA398089	Stool sample C3004C7	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-12
SAMN07509564	SRS2433125	PRJEB103270;PRJNA398089	Stool sample M2025C8	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-13
SAMN07509575	SRS2432915	PRJEB103270;PRJNA398089	Stool sample M2034C5	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-08-20
SAMN07509589	SRS2432776	PRJEB103270;PRJNA398089	Stool sample M2042C2	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-09-03
SAMN07509601	SRS2432692	PRJEB103270;PRJNA398089	Stool sample H4009C7	Keywords: GSC:MIxS MIMS:5.0	2017-08-14	2017-08-14	Harvard T.H. Chan School of Public Health	USA				Homo sapiens	Homo sapiens		2014-09-16
